"key","scientificName","decimalLatitude","decimalLongitude","datasetKey"
1301321440,"Pennisetum glaucum (L.) R.Br.",-16.030001,35.490002,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321594,"Pennisetum glaucum (L.) R.Br.",-13.77,32.98,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321439,"Pennisetum glaucum (L.) R.Br.",-15.03,35.130001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321275,"Pennisetum glaucum (L.) R.Br.",-16.68,34.93,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321466,"Pennisetum glaucum (L.) R.Br.",-15.98,34.48,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321461,"Pennisetum glaucum (L.) R.Br.",-15.99,35.259998,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321354,"Pennisetum glaucum (L.) R.Br.",-16.469999,34.759998,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321347,"Pennisetum glaucum (L.) R.Br.",-16.549999,34.889999,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321219,"Pennisetum glaucum (L.) R.Br.",-16.85,35.290001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321328,"Pennisetum glaucum (L.) R.Br.",-16.280001,35.029999,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321497,"Pennisetum glaucum (L.) R.Br.",-14.15,34.310001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321379,"Pennisetum glaucum (L.) R.Br.",-16.33,34.73,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321345,"Pennisetum glaucum (L.) R.Br.",-16.42,34.91,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321377,"Pennisetum glaucum (L.) R.Br.",-16.33,34.869999,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1563481520,"Pennisetum glaucum (L.) R.Br.",-17.016667,35.233333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563483019,"Pennisetum glaucum (L.) R.Br.",-14.183333,33.583333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563483680,"Pennisetum glaucum (L.) R.Br.",-16.95,35.216667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563484339,"Pennisetum glaucum (L.) R.Br.",-16.55,35.133333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563486335,"Pennisetum glaucum (L.) R.Br.",-16.916667,35.266667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563488332,"Pennisetum glaucum (L.) R.Br.",-16.55,35,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563489308,"Pennisetum glaucum (L.) R.Br.",-16.833333,35.3,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563490102,"Pennisetum glaucum (L.) R.Br.",-16.466667,34.9,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563490555,"Pennisetum glaucum (L.) R.Br.",-13.883333,33.733333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563491072,"Pennisetum glaucum (L.) R.Br.",-17,35.266667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563498059,"Pennisetum glaucum (L.) R.Br.",-16.083333,34.583333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563500186,"Pennisetum glaucum (L.) R.Br.",-14.15,34.316667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563500567,"Pennisetum glaucum (L.) R.Br.",-16.416667,34.9,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563501514,"Pennisetum glaucum (L.) R.Br.",-13.666667,33.6,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563501833,"Pennisetum glaucum (L.) R.Br.",-16.516667,34.95,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563502819,"Pennisetum glaucum (L.) R.Br.",-14.6,35.466667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563506222,"Pennisetum glaucum (L.) R.Br.",-16.333333,34.866667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563508115,"Pennisetum glaucum (L.) R.Br.",-15.8,35.666667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563509140,"Pennisetum glaucum (L.) R.Br.",-16.466667,34.766667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563513424,"Pennisetum glaucum (L.) R.Br.",-16.016667,34.783333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563515277,"Pennisetum glaucum (L.) R.Br.",-16.283333,35.033333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563517127,"Pennisetum glaucum (L.) R.Br.",-16.433333,35.183333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563517340,"Pennisetum glaucum (L.) R.Br.",-13.766667,32.983333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563517614,"Pennisetum glaucum (L.) R.Br.",-16.416667,35.183333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563521845,"Pennisetum glaucum (L.) R.Br.",-16.566667,34.966667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563522057,"Pennisetum glaucum (L.) R.Br.",-16.483333,34.816667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563527899,"Pennisetum glaucum (L.) R.Br.",-16.15,34.9,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563532498,"Pennisetum glaucum (L.) R.Br.",-16.55,34.883333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563534003,"Pennisetum glaucum (L.) R.Br.",-16.966667,35.266667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563536502,"Pennisetum glaucum (L.) R.Br.",-14.266667,33.966667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563543487,"Pennisetum glaucum (L.) R.Br.",-11.716667,33.633333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563543612,"Pennisetum glaucum (L.) R.Br.",-15.916666,35.049999,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563547126,"Pennisetum glaucum (L.) R.Br.",-16.45,34.883333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563551158,"Pennisetum glaucum (L.) R.Br.",-16.55,35.116667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563558544,"Pennisetum glaucum (L.) R.Br.",-15.033333,35.133333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563577206,"Pennisetum glaucum (L.) R.Br.",-16.083333,34.633333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563582450,"Pennisetum glaucum (L.) R.Br.",-15.983333,34.483333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563591247,"Pennisetum glaucum (L.) R.Br.",-16.466667,34.733333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563594854,"Pennisetum glaucum (L.) R.Br.",-16.383333,34.883333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563601306,"Pennisetum glaucum (L.) R.Br.",-12.133333,33.383333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563613151,"Pennisetum glaucum (L.) R.Br.",-16.416667,34.816667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563615363,"Pennisetum glaucum (L.) R.Br.",-16.183333,34.933333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563626637,"Pennisetum glaucum (L.) R.Br.",-16.683333,34.933333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1301321242,"Pennisetum glaucum (L.) R.Br.",-16.799999,35.200001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321401,"Pennisetum glaucum (L.) R.Br.",-16.1,34.849998,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321646,"Pennisetum glaucum (L.) R.Br.",-13.42,33.599998,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321589,"Pennisetum glaucum (L.) R.Br.",-13.8,34.419998,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321332,"Pennisetum glaucum (L.) R.Br.",-16.280001,34.900002,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321500,"Pennisetum glaucum (L.) R.Br.",-12.69,33.669998,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321351,"Pennisetum glaucum (L.) R.Br.",-16.26,34.91,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321312,"Pennisetum glaucum (L.) R.Br.",-16.33,34.849998,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321545,"Pennisetum glaucum (L.) R.Br.",-11.46,33.41,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321501,"Pennisetum glaucum (L.) R.Br.",-14.36,34.349998,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321486,"Pennisetum glaucum (L.) R.Br.",-12.93,34.290001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1563486806,"Pennisetum glaucum (L.) R.Br.",-12.933333,34.283333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563489680,"Pennisetum glaucum (L.) R.Br.",-16.8,35.2,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563496896,"Pennisetum glaucum (L.) R.Br.",-16.016667,34.85,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563510253,"Pennisetum glaucum (L.) R.Br.",-13.416666,33.600002,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563511406,"Pennisetum glaucum (L.) R.Br.",-13.9,34.416667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563532257,"Pennisetum glaucum (L.) R.Br.",-11.466667,33.416667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563559589,"Pennisetum glaucum (L.) R.Br.",-12.683333,33.666667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563563639,"Pennisetum glaucum (L.) R.Br.",-14.366667,34.25,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563600848,"Pennisetum glaucum (L.) R.Br.",-16.283333,34.85,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563617115,"Pennisetum glaucum (L.) R.Br.",-16.266667,34.9,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1301321845,"Pennisetum glaucum (L.) R.Br.",-4.58,35.75,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321837,"Pennisetum glaucum (L.) R.Br.",-5.19,34.779999,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321779,"Pennisetum glaucum (L.) R.Br.",-6.06,35.59,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321620,"Pennisetum glaucum (L.) R.Br.",-7.49,35.779999,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321916,"Pennisetum glaucum (L.) R.Br.",-5.11,34.77,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301322069,"Pennisetum glaucum (L.) R.Br.",-4.76,34.73,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321611,"Pennisetum glaucum (L.) R.Br.",-5.95,34.950001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321804,"Pennisetum glaucum (L.) R.Br.",-4.73,34.709999,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321891,"Pennisetum glaucum (L.) R.Br.",-5.99,35.380001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321493,"Pennisetum glaucum (L.) R.Br.",-7.39,35.790001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321703,"Pennisetum glaucum (L.) R.Br.",-6.5,35.5,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321787,"Pennisetum glaucum (L.) R.Br.",-3.36,36.669998,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321825,"Pennisetum glaucum (L.) R.Br.",-4.68,35.869999,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321838,"Pennisetum glaucum (L.) R.Br.",-4.63,34.650002,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321903,"Pennisetum glaucum (L.) R.Br.",-5.99,35.73,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321761,"Pennisetum glaucum (L.) R.Br.",-6.18,35.73,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321605,"Pennisetum glaucum (L.) R.Br.",-5.95,35.950001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321741,"Pennisetum glaucum (L.) R.Br.",-5.78,34.889999,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321590,"Pennisetum glaucum (L.) R.Br.",-6.92,37.5,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1563483141,"Pennisetum glaucum (L.) R.Br.",-7.37,35.720001,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563498971,"Pennisetum glaucum (L.) R.Br.",-6.807445,39.310553,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563500498,"Pennisetum glaucum (L.) R.Br.",-7.508695,36.874446,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563502231,"Pennisetum glaucum (L.) R.Br.",-7.44,35.799999,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563519739,"Pennisetum glaucum (L.) R.Br.",-6.6,37.934039,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563522028,"Pennisetum glaucum (L.) R.Br.",-7.47,35.790001,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563532958,"Pennisetum glaucum (L.) R.Br.",-6.965975,35.799999,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563558331,"Pennisetum glaucum (L.) R.Br.",-3.357011,34.522198,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563572478,"Pennisetum glaucum (L.) R.Br.",-5.33,34.779999,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563606757,"Pennisetum glaucum (L.) R.Br.",-4.041104,35.207706,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563637233,"Pennisetum glaucum (L.) R.Br.",-6.599703,37.804162,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1301322039,"Pennisetum glaucum (L.) R.Br.",2.92,44.080002,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321934,"Pennisetum glaucum (L.) R.Br.",3.75,42.5,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301322112,"Pennisetum glaucum (L.) R.Br.",3.67,42.419998,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
2513637569,"Setaria glauca (L.) P.Beauv.",36.55,34.28333,"15f819bd-6612-4447-854b-14d12ee1022d"
1563562002,"Pennisetum glaucum (L.) R.Br.",3.8,42.55,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563589932,"Pennisetum glaucum (L.) R.Br.",2.932069,42.967529,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1301325715,"Pennisetum glaucum (L.) R.Br.",13.83,35.43,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301325017,"Pennisetum glaucum (L.) R.Br.",12.67,33.830002,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301325817,"Pennisetum glaucum (L.) R.Br.",14.04,35.369999,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301324673,"Pennisetum glaucum (L.) R.Br.",11.83,34.330002,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301324680,"Pennisetum glaucum (L.) R.Br.",11.88,34.360001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301324940,"Pennisetum glaucum (L.) R.Br.",12,34.330002,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301326389,"Pennisetum glaucum (L.) R.Br.",15.46,36.389999,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301325343,"Pennisetum glaucum (L.) R.Br.",13.54,33.599998,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301326386,"Pennisetum glaucum (L.) R.Br.",15.46,36.380001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1563482020,"Pennisetum glaucum (L.) R.Br.",11.883333,34.366667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563482649,"Pennisetum glaucum (L.) R.Br.",12,34.333333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563482974,"Pennisetum glaucum (L.) R.Br.",10.516667,13.583333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563483165,"Pennisetum glaucum (L.) R.Br.",9.433333,13.366667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563486207,"Pennisetum glaucum (L.) R.Br.",11.833333,34.333333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563506973,"Pennisetum glaucum (L.) R.Br.",14.033333,35.383333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563507963,"Pennisetum glaucum (L.) R.Br.",10.266667,15.116667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563523291,"Pennisetum glaucum (L.) R.Br.",13.533333,33.6,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563545009,"Pennisetum glaucum (L.) R.Br.",12.666667,33.833333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563585115,"Pennisetum glaucum (L.) R.Br.",10.4,14.85,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563587270,"Pennisetum glaucum (L.) R.Br.",13.833333,35.433333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563591010,"Pennisetum glaucum (L.) R.Br.",15.466667,36.383333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563601232,"Pennisetum glaucum (L.) R.Br.",10.716667,14.5,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563619441,"Pennisetum glaucum (L.) R.Br.",10.333333,15.233333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1301321918,"Pennisetum glaucum (L.) R.Br.",-4.27,35.849998,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321721,"Pennisetum glaucum (L.) R.Br.",-6.45,36.41,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321859,"Pennisetum glaucum (L.) R.Br.",-4.55,34.849998,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301322020,"Pennisetum glaucum (L.) R.Br.",-4.81,34.740002,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321696,"Pennisetum glaucum (L.) R.Br.",-6.28,36.639999,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321893,"Pennisetum glaucum (L.) R.Br.",-5.13,34.759998,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321720,"Pennisetum glaucum (L.) R.Br.",-6.23,36.459999,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321748,"Pennisetum glaucum (L.) R.Br.",-6.38,35.490002,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321911,"Pennisetum glaucum (L.) R.Br.",-5.98,35.310001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321869,"Pennisetum glaucum (L.) R.Br.",-4.89,35.610001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321628,"Pennisetum glaucum (L.) R.Br.",-6.35,35.84,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321685,"Pennisetum glaucum (L.) R.Br.",-6.63,38.779999,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321887,"Pennisetum glaucum (L.) R.Br.",-4.42,35.41,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301321878,"Pennisetum glaucum (L.) R.Br.",-4.43,35.389999,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1563481771,"Pennisetum glaucum (L.) R.Br.",-6.45,36.416667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563489652,"Pennisetum glaucum (L.) R.Br.",-4.55,34.85,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563491112,"Pennisetum glaucum (L.) R.Br.",-4.683333,35.866667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563492463,"Pennisetum glaucum (L.) R.Br.",-3.366667,36.666667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563493451,"Pennisetum glaucum (L.) R.Br.",-5.733333,35.116667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563493580,"Pennisetum glaucum (L.) R.Br.",-4.883333,35.616667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563494685,"Pennisetum glaucum (L.) R.Br.",-6.35,36.483333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563495612,"Pennisetum glaucum (L.) R.Br.",-4.816667,34.733333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563496846,"Pennisetum glaucum (L.) R.Br.",-4.433333,35.383333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563498598,"Pennisetum glaucum (L.) R.Br.",-4.583333,35.75,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563498692,"Pennisetum glaucum (L.) R.Br.",-1.285469,37.372429,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563499553,"Pennisetum glaucum (L.) R.Br.",-1.466666,37.249996,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563503796,"Pennisetum glaucum (L.) R.Br.",-6.3,36.333333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563508226,"Pennisetum glaucum (L.) R.Br.",-1.416667,37.466667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563520289,"Pennisetum glaucum (L.) R.Br.",-3.166667,35.583333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563521687,"Pennisetum glaucum (L.) R.Br.",-5.133334,34.766668,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563522684,"Pennisetum glaucum (L.) R.Br.",-4.266667,35.85,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563526616,"Pennisetum glaucum (L.) R.Br.",-5.916667,35.366667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563526699,"Pennisetum glaucum (L.) R.Br.",-3.436309,36.702011,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563528268,"Pennisetum glaucum (L.) R.Br.",-5.032437,34.636481,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563544232,"Pennisetum glaucum (L.) R.Br.",-1.554234,38.340101,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563548232,"Pennisetum glaucum (L.) R.Br.",-6.283333,36.633333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563548387,"Pennisetum glaucum (L.) R.Br.",-4.583333,34.633333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563559514,"Pennisetum glaucum (L.) R.Br.",-6.816667,37.65,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563588012,"Pennisetum glaucum (L.) R.Br.",-5.333333,34.783333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563593188,"Pennisetum glaucum (L.) R.Br.",-6.233333,36.466667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563597662,"Pennisetum glaucum (L.) R.Br.",-0.966667,38.066667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563606917,"Pennisetum glaucum (L.) R.Br.",-6.35,35.833333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563618711,"Pennisetum glaucum (L.) R.Br.",-6.383333,35.483333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563624437,"Pennisetum glaucum (L.) R.Br.",-5.983333,35.316667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563627022,"Pennisetum glaucum (L.) R.Br.",-1.683333,37.316667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563482157,"Pennisetum glaucum (L.) R.Br.",0.146523,37.753035,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563487848,"Pennisetum glaucum (L.) R.Br.",-0.519356,37.600621,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563493226,"Pennisetum glaucum (L.) R.Br.",-2.183333,40.816667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563508322,"Pennisetum glaucum (L.) R.Br.",0,37.666667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563513891,"Pennisetum glaucum (L.) R.Br.",-0.583333,37.633333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563526999,"Pennisetum glaucum (L.) R.Br.",-0.166667,37.833333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563539173,"Pennisetum glaucum (L.) R.Br.",-3.033333,39.933333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563546939,"Pennisetum glaucum (L.) R.Br.",-0.1,37.716667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563547337,"Pennisetum glaucum (L.) R.Br.",-0.083333,37.816667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563548615,"Pennisetum glaucum (L.) R.Br.",0.166667,37.7,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563553528,"Pennisetum glaucum (L.) R.Br.",-3,39.499996,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563555974,"Pennisetum glaucum (L.) R.Br.",-0.133333,38.216667,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563557477,"Pennisetum glaucum (L.) R.Br.",-0.483333,37.35,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563560377,"Pennisetum glaucum (L.) R.Br.",-3.833333,38.633333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563577268,"Pennisetum glaucum (L.) R.Br.",-2.841451,39.710675,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563603993,"Pennisetum glaucum (L.) R.Br.",-0.45,37.783333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563612611,"Pennisetum glaucum (L.) R.Br.",-0.566667,37.233333,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
2513637328,"Setaria glauca (L.) P.Beauv.",30.03333,31.21667,"15f819bd-6612-4447-854b-14d12ee1022d"
1563488187,"Pennisetum glaucum (L.) R.Br.",11.730556,3.224167,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563489142,"Pennisetum glaucum (L.) R.Br.",10.718011,1.531525,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563490159,"Pennisetum glaucum (L.) R.Br.",10.268022,2.326568,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563492112,"Pennisetum glaucum (L.) R.Br.",10.814721,2.716389,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563492962,"Pennisetum glaucum (L.) R.Br.",10.916667,3.483334,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
1563493386,"Pennisetum glaucum (L.) R.Br.",10.815834,1.140556,"33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa"
